gene	chr	start	end	GeneNameConv	Remove	RemovePseu	RemoveLowmapp	RemoveCrossmapp	RemoveAuto
LRP1	chr12	 57522276	 57607134	ENSG00000123384.9	TRUE	FALSE	FALSE	TRUE	FALSE
NXPH4	chr12	 57610578	 57620232	ENSG00000182379.9	TRUE	FALSE	FALSE	TRUE	FALSE
SHMT2	chr12	 57623110	 57628718	ENSG00000182199.6	TRUE	FALSE	FALSE	TRUE	FALSE
STAC3	chr12	 57637236	 57644976	ENSG00000185482.3	FALSE	FALSE	FALSE	FALSE	FALSE
R3HDM2	chr12	 57643392	 57824788	ENSG00000179912.15	TRUE	FALSE	TRUE	TRUE	FALSE
GLI1	chr12	 57853918	 57866045	ENSG00000111087.5	FALSE	FALSE	FALSE	FALSE	FALSE
ARHGAP9	chr12	 57866038	 57882597	ENSG00000123329.13	TRUE	FALSE	FALSE	TRUE	FALSE
MARS	chr12	 57869228	 57911352	ENSG00000166986.8	TRUE	FALSE	FALSE	TRUE	FALSE
DDIT3	chr12	 57910371	 57914300	ENSG00000175197.6	TRUE	FALSE	FALSE	TRUE	FALSE
MBD6	chr12	 57914493	 57923931	ENSG00000166987.10	TRUE	FALSE	FALSE	TRUE	FALSE
DCTN2	chr12	 57923885	 57941114	ENSG00000175203.11	TRUE	FALSE	FALSE	TRUE	FALSE
PIP4K2C	chr12	 57984957	 57997198	ENSG00000166908.13	FALSE	FALSE	FALSE	FALSE	FALSE
DTX3	chr12	 57998405	 58003587	ENSG00000178498.11	FALSE	FALSE	FALSE	FALSE	FALSE
OS9	chr12	 58087738	 58115340	ENSG00000135506.11	FALSE	FALSE	FALSE	FALSE	FALSE
AGAP2	chr12	 58118980	 58135940	ENSG00000135439.7	FALSE	FALSE	FALSE	FALSE	FALSE
TSPAN31	chr12	 58131796	 58143994	ENSG00000135452.5	TRUE	FALSE	TRUE	TRUE	FALSE
CDK4	chr12	 58141510	 58149796	ENSG00000135446.12	TRUE	FALSE	FALSE	TRUE	FALSE
MARCH9	chr12	 58148881	 58154190	ENSG00000139266.5	TRUE	FALSE	FALSE	TRUE	FALSE
METTL1	chr12	 58162254	 58166576	ENSG00000037897.12	TRUE	FALSE	TRUE	TRUE	FALSE
METTL21B	chr12	 58165275	 58176324	ENSG00000123427.11	TRUE	FALSE	FALSE	TRUE	FALSE
TSFM	chr12	 58176372	 58201854	ENSG00000123297.12	TRUE	FALSE	FALSE	TRUE	FALSE
AVIL	chr12	 58191159	 58212487	ENSG00000135407.6	TRUE	FALSE	FALSE	TRUE	FALSE
CTDSP2	chr12	 58213710	 58240522	ENSG00000175215.5	TRUE	FALSE	TRUE	TRUE	FALSE
XRCC6BP1	chr12	 58335324	 58351052	ENSG00000166896.3	FALSE	FALSE	FALSE	FALSE	FALSE
SLC16A7	chr12	 59989848	 60176395	ENSG00000118596.7	TRUE	FALSE	FALSE	TRUE	FALSE
FAM19A2	chr12	 62102040	 62672931	ENSG00000198673.6	TRUE	FALSE	FALSE	TRUE	FALSE
USP15	chr12	 62654119	 62811211	ENSG00000135655.9	FALSE	FALSE	FALSE	FALSE	FALSE
MON2	chr12	 62860597	 62991363	ENSG00000061987.10	TRUE	FALSE	FALSE	TRUE	FALSE
PPM1H	chr12	 63037762	 63328817	ENSG00000111110.7	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM5	chr12	 64173583	 64203338	ENSG00000118600.7	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf66	chr12	 64580096	 64616076	ENSG00000174206.8	FALSE	FALSE	FALSE	FALSE	FALSE
XPOT	chr12	 64798130	 64844907	ENSG00000184575.7	TRUE	FALSE	TRUE	TRUE	FALSE
TBK1	chr12	 64845660	 64895888	ENSG00000183735.5	FALSE	FALSE	FALSE	FALSE	FALSE
RASSF3	chr12	 65004293	 65091347	ENSG00000153179.7	TRUE	FALSE	FALSE	TRUE	FALSE
GNS	chr12	 65107225	 65153227	ENSG00000135677.6	TRUE	FALSE	FALSE	TRUE	FALSE
TBC1D30	chr12	 65174589	 65274812	ENSG00000111490.8	TRUE	FALSE	FALSE	TRUE	FALSE
LEMD3	chr12	 65563351	 65642107	ENSG00000174106.2	TRUE	FALSE	FALSE	TRUE	FALSE
MSRB3	chr12	 65672423	 65882024	ENSG00000174099.6	TRUE	FALSE	FALSE	TRUE	FALSE
LLPH	chr12	 66516842	 66524548	ENSG00000139233.2	TRUE	FALSE	TRUE	TRUE	FALSE
TMBIM4	chr12	 66517697	 66563765	ENSG00000228144.2	TRUE	FALSE	TRUE	TRUE	FALSE
IRAK3	chr12	 66582659	 66648402	ENSG00000090376.4	TRUE	FALSE	FALSE	TRUE	FALSE
HELB	chr12	 66696325	 66737423	ENSG00000127311.5	TRUE	FALSE	FALSE	TRUE	FALSE
GRIP1	chr12	 66741211	 67197966	ENSG00000155974.7	TRUE	FALSE	FALSE	TRUE	FALSE
CAND1	chr12	 67663061	 67713731	ENSG00000111530.8	TRUE	FALSE	FALSE	TRUE	FALSE
DYRK2	chr12	 68042118	 68059186	ENSG00000127334.10	FALSE	FALSE	FALSE	FALSE	FALSE
MDM1	chr12	 68666223	 68726161	ENSG00000111554.10	FALSE	FALSE	FALSE	FALSE	FALSE
RAP1B	chr12	 69004619	 69054372	ENSG00000127314.13	TRUE	FALSE	TRUE	TRUE	FALSE
NUP107	chr12	 69080514	 69136785	ENSG00000111581.5	TRUE	FALSE	FALSE	TRUE	FALSE
SLC35E3	chr12	 69139886	 69187508	ENSG00000175782.8	TRUE	FALSE	TRUE	TRUE	FALSE
MDM2	chr12	 69201956	 69239214	ENSG00000135679.17	TRUE	FALSE	TRUE	TRUE	FALSE
CPM	chr12	 69235977	 69365350	ENSG00000135678.7	TRUE	FALSE	TRUE	TRUE	FALSE
CPSF6	chr12	 69633317	 69668138	ENSG00000111605.12	TRUE	FALSE	FALSE	TRUE	FALSE
LYZ	chr12	 69742121	 69748014	ENSG00000090382.2	TRUE	FALSE	TRUE	TRUE	FALSE
YEATS4	chr12	 69753483	 69784576	ENSG00000127337.2	TRUE	FALSE	FALSE	TRUE	FALSE
FRS2	chr12	 69864129	 69973562	ENSG00000166225.4	TRUE	FALSE	FALSE	TRUE	FALSE
CCT2	chr12	 69979114	 69995350	ENSG00000166226.8	TRUE	FALSE	FALSE	TRUE	FALSE
RAB3IP	chr12	 70132461	 70216984	ENSG00000127328.17	TRUE	FALSE	FALSE	TRUE	FALSE
CNOT2	chr12	 70636774	 70748773	ENSG00000111596.7	TRUE	FALSE	FALSE	TRUE	FALSE
KCNMB4	chr12	 70760056	 70828072	ENSG00000135643.4	TRUE	FALSE	FALSE	TRUE	FALSE
ZFC3H1	chr12	 72003252	 72061505	ENSG00000133858.11	TRUE	FALSE	FALSE	TRUE	FALSE
THAP2	chr12	 72056789	 72074419	ENSG00000173451.2	TRUE	FALSE	FALSE	TRUE	FALSE
TMEM19	chr12	 72079867	 72097836	ENSG00000139291.9	TRUE	FALSE	FALSE	TRUE	FALSE
RAB21	chr12	 72148654	 72184699	ENSG00000080371.4	TRUE	FALSE	FALSE	TRUE	FALSE
TBC1D15	chr12	 72233487	 72320629	ENSG00000121749.11	TRUE	FALSE	FALSE	TRUE	FALSE
MRS2P2	chr12	 72243008	 72244208	ENSG00000257802.1	TRUE	TRUE	FALSE	FALSE	FALSE
ATXN7L3B	chr12	 74931551	 74935223	ENSG00000253719.2	TRUE	FALSE	FALSE	TRUE	FALSE
GLIPR1	chr12	 75874460	 75897633	ENSG00000139278.5	TRUE	FALSE	FALSE	TRUE	FALSE
KRR1	chr12	 75890684	 75905416	ENSG00000111615.8	TRUE	FALSE	FALSE	TRUE	FALSE
PHLDA1	chr12	 76419227	 76427712	ENSG00000139289.9	TRUE	FALSE	FALSE	TRUE	FALSE
NAP1L1	chr12	 76438670	 76478813	ENSG00000187109.9	TRUE	FALSE	TRUE	TRUE	FALSE
BBS10	chr12	 76738254	 76742222	ENSG00000179941.6	FALSE	FALSE	FALSE	FALSE	FALSE
OSBPL8	chr12	 76745577	 76953589	ENSG00000091039.12	FALSE	FALSE	FALSE	FALSE	FALSE
ZDHHC17	chr12	 77157368	 77247476	ENSG00000186908.10	TRUE	FALSE	FALSE	TRUE	FALSE
PAWR	chr12	 79968759	 80084877	ENSG00000177425.6	TRUE	FALSE	FALSE	TRUE	FALSE
PPP1R12A	chr12	 80167343	 80329240	ENSG00000058272.11	TRUE	FALSE	FALSE	TRUE	FALSE
LIN7A	chr12	 81186299	 81331704	ENSG00000111052.3	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC59	chr12	 82617460	 82752584	ENSG00000133773.7	TRUE	FALSE	FALSE	TRUE	FALSE
METTL25	chr12	 82752276	 82873015	ENSG00000127720.3	TRUE	FALSE	FALSE	TRUE	FALSE
TMTC2	chr12	 83080659	 83528649	ENSG00000179104.4	TRUE	FALSE	FALSE	TRUE	FALSE
MKRN9P	chr12	 88175940	 88178345	ENSG00000258128.2	TRUE	TRUE	TRUE	TRUE	FALSE
C12orf29	chr12	 88427623	 88443937	ENSG00000133641.13	TRUE	FALSE	FALSE	TRUE	FALSE
CEP290	chr12	 88442793	 88535993	ENSG00000198707.10	TRUE	FALSE	FALSE	TRUE	FALSE
TMTC3	chr12	 88536073	 88593664	ENSG00000139324.7	TRUE	FALSE	FALSE	TRUE	FALSE
DUSP6	chr12	 89741009	 89747048	ENSG00000139318.7	FALSE	FALSE	FALSE	FALSE	FALSE
POC1B	chr12	 89813495	 89919801	ENSG00000139323.9	TRUE	FALSE	FALSE	TRUE	FALSE
ATP2B1	chr12	 89981828	 90103077	ENSG00000070961.10	FALSE	FALSE	FALSE	FALSE	FALSE
LINC00936	chr12	 90102736	 90106367	ENSG00000271614.1	TRUE	FALSE	FALSE	TRUE	FALSE
BTG1	chr12	 92536286	 92539673	ENSG00000133639.3	FALSE	FALSE	FALSE	FALSE	FALSE
CLLU1	chr12	 92815307	 92824778	ENSG00000257127.2	TRUE	FALSE	FALSE	TRUE	FALSE
EEA1	chr12	 93164413	 93323107	ENSG00000102189.12	TRUE	FALSE	FALSE	TRUE	FALSE
NUDT4	chr12	 93771659	 93797024	ENSG00000173598.9	TRUE	FALSE	TRUE	TRUE	FALSE
UBE2N	chr12	 93799449	 93836038	ENSG00000177889.5	TRUE	FALSE	FALSE	TRUE	FALSE
MRPL42	chr12	 93861264	 93897545	ENSG00000198015.8	TRUE	FALSE	FALSE	TRUE	FALSE
SOCS2-AS1	chr12	 93936239	 93965544	ENSG00000246985.3	TRUE	TRUE	FALSE	TRUE	FALSE
SOCS2	chr12	 93963590	 93977263	ENSG00000120833.9	TRUE	FALSE	FALSE	TRUE	FALSE
CRADD	chr12	 94071151	 94288616	ENSG00000169372.8	TRUE	FALSE	FALSE	TRUE	FALSE
PLXNC1	chr12	 94542499	 94701451	ENSG00000136040.4	FALSE	FALSE	FALSE	FALSE	FALSE
CCDC41	chr12	 94700225	 94853764	ENSG00000173588.10	TRUE	FALSE	FALSE	TRUE	FALSE
TMCC3	chr12	 94960900	 95044338	ENSG00000057704.6	TRUE	FALSE	FALSE	TRUE	FALSE
NDUFA12	chr12	 95290831	 95397546	ENSG00000184752.8	FALSE	FALSE	FALSE	FALSE	FALSE
NR2C1	chr12	 95414005	 95467479	ENSG00000120798.12	TRUE	FALSE	FALSE	TRUE	FALSE
FGD6	chr12	 95470525	 95611258	ENSG00000180263.9	TRUE	FALSE	FALSE	TRUE	FALSE
VEZT	chr12	 95611522	 95696566	ENSG00000028203.13	TRUE	FALSE	FALSE	TRUE	FALSE
METAP2	chr12	 95867296	 95909615	ENSG00000111142.9	TRUE	FALSE	TRUE	TRUE	FALSE
USP44	chr12	 95910336	 95945266	ENSG00000136014.7	FALSE	FALSE	FALSE	FALSE	FALSE
SNRPF	chr12	 96252706	 96297606	ENSG00000139343.6	TRUE	FALSE	FALSE	TRUE	FALSE
AMDHD1	chr12	 96337071	 96362370	ENSG00000139344.3	TRUE	FALSE	TRUE	TRUE	FALSE
HAL	chr12	 96366440	 96390143	ENSG00000084110.6	FALSE	FALSE	FALSE	FALSE	FALSE
LTA4H	chr12	 96394606	 96437298	ENSG00000111144.5	TRUE	FALSE	FALSE	TRUE	FALSE
ELK3	chr12	 96588160	 96663613	ENSG00000111145.3	TRUE	FALSE	FALSE	TRUE	FALSE
CDK17	chr12	 96672039	 96794338	ENSG00000059758.3	FALSE	FALSE	FALSE	FALSE	FALSE
NEDD1	chr12	 97301001	 97347129	ENSG00000139350.7	FALSE	FALSE	FALSE	FALSE	FALSE
SLC9A7P1	chr12	 98847613	 98850923	ENSG00000227825.3	TRUE	TRUE	FALSE	TRUE	FALSE
TMPO-AS1	chr12	 98906751	 98910200	ENSG00000257167.2	TRUE	TRUE	FALSE	FALSE	FALSE
TMPO	chr12	 98909290	 98944157	ENSG00000120802.9	TRUE	FALSE	FALSE	TRUE	FALSE
SLC25A3	chr12	 98987369	 98995946	ENSG00000075415.8	TRUE	FALSE	FALSE	TRUE	FALSE
IKBIP	chr12	 99007183	 99038891	ENSG00000166130.10	TRUE	FALSE	FALSE	TRUE	FALSE
APAF1	chr12	 99038919	 99129204	ENSG00000120868.9	TRUE	FALSE	FALSE	TRUE	FALSE
UHRF1BP1L	chr12	100422233	100536626	ENSG00000111647.8	FALSE	FALSE	FALSE	FALSE	FALSE
ACTR6	chr12	100592900	100635643	ENSG00000075089.5	TRUE	FALSE	FALSE	TRUE	FALSE
SCYL2	chr12	100660918	100735502	ENSG00000136021.13	TRUE	FALSE	FALSE	TRUE	FALSE
UTP20	chr12	101673887	101780394	ENSG00000120800.4	TRUE	FALSE	FALSE	TRUE	FALSE
ARL1	chr12	101786898	101801598	ENSG00000120805.9	TRUE	FALSE	FALSE	TRUE	FALSE
CHPT1	chr12	102090725	102137918	ENSG00000111666.6	TRUE	FALSE	FALSE	TRUE	FALSE
GNPTAB	chr12	102139275	102224716	ENSG00000111670.10	TRUE	FALSE	FALSE	TRUE	FALSE
DRAM1	chr12	102271129	102405908	ENSG00000136048.9	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC53	chr12	102406705	102455927	ENSG00000120860.6	TRUE	FALSE	FALSE	TRUE	FALSE
NUP37	chr12	102467967	102513902	ENSG00000075188.4	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf42	chr12	103631369	103889749	ENSG00000179088.10	TRUE	FALSE	FALSE	TRUE	FALSE
NT5DC3	chr12	104164231	104234975	ENSG00000111696.7	TRUE	FALSE	FALSE	TRUE	FALSE
HSP90B1	chr12	104323885	104347423	ENSG00000166598.8	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf73	chr12	104343980	104359486	ENSG00000204954.5	TRUE	FALSE	FALSE	TRUE	FALSE
TDG	chr12	104359582	104382652	ENSG00000139372.10	TRUE	FALSE	TRUE	TRUE	FALSE
HCFC2	chr12	104458235	104498639	ENSG00000111727.7	FALSE	FALSE	FALSE	FALSE	FALSE
NFYB	chr12	104510855	104532067	ENSG00000120837.3	TRUE	FALSE	FALSE	TRUE	FALSE
TXNRD1	chr12	104609557	104744061	ENSG00000198431.11	TRUE	FALSE	FALSE	TRUE	FALSE
EID3	chr12	104697517	104698980	ENSG00000255150.1	FALSE	FALSE	FALSE	FALSE	FALSE
CHST11	chr12	104849073	105155792	ENSG00000171310.6	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf45	chr12	105380088	105443515	ENSG00000151131.5	TRUE	FALSE	FALSE	TRUE	FALSE
KIAA1033	chr12	105501102	105562912	ENSG00000136051.9	TRUE	FALSE	FALSE	TRUE	FALSE
APPL2	chr12	105567074	105630016	ENSG00000136044.7	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf75	chr12	105629068	105789875	ENSG00000235162.4	FALSE	FALSE	FALSE	FALSE	FALSE
CKAP4	chr12	106631655	106698057	ENSG00000136026.9	TRUE	FALSE	FALSE	TRUE	FALSE
TCP11L2	chr12	106695707	106740793	ENSG00000166046.6	TRUE	FALSE	FALSE	TRUE	FALSE
POLR3B	chr12	106751436	106903976	ENSG00000013503.5	TRUE	FALSE	FALSE	TRUE	FALSE
RIC8B	chr12	107168373	107283090	ENSG00000111785.14	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf23	chr12	107349497	107372556	ENSG00000151135.5	TRUE	FALSE	FALSE	TRUE	FALSE
MTERFD3	chr12	107371069	107380944	ENSG00000120832.5	FALSE	FALSE	FALSE	FALSE	FALSE
CRY1	chr12	107385142	107487607	ENSG00000008405.7	FALSE	FALSE	FALSE	FALSE	FALSE
BTBD11	chr12	107712190	108053419	ENSG00000151136.10	TRUE	FALSE	FALSE	TRUE	FALSE
PWP1	chr12	108079509	108106944	ENSG00000136045.7	TRUE	FALSE	TRUE	FALSE	FALSE
PRDM4	chr12	108126643	108155049	ENSG00000110851.7	FALSE	FALSE	FALSE	FALSE	FALSE
CMKLR1	chr12	108681821	108733118	ENSG00000174600.9	FALSE	FALSE	FALSE	FALSE	FALSE
FICD	chr12	108908962	108919614	ENSG00000198855.2	FALSE	FALSE	FALSE	FALSE	FALSE
SART3	chr12	108916357	108955176	ENSG00000075856.7	FALSE	FALSE	FALSE	FALSE	FALSE
ISCU	chr12	108956358	108963160	ENSG00000136003.11	FALSE	FALSE	FALSE	FALSE	FALSE
TMEM119	chr12	108983622	108992096	ENSG00000183160.8	TRUE	FALSE	FALSE	TRUE	FALSE
SELPLG	chr12	109015686	109027735	ENSG00000110876.8	FALSE	FALSE	FALSE	FALSE	FALSE
CORO1C	chr12	109038885	109125372	ENSG00000110880.6	TRUE	FALSE	FALSE	TRUE	FALSE
SSH1	chr12	109176466	109251366	ENSG00000084112.10	TRUE	FALSE	FALSE	TRUE	FALSE
USP30	chr12	109460894	109525831	ENSG00000135093.8	TRUE	FALSE	FALSE	TRUE	FALSE
USP30-AS1	chr12	109490155	109491757	ENSG00000256262.1	TRUE	TRUE	FALSE	FALSE	FALSE
ALKBH2	chr12	109525996	109531436	ENSG00000189046.6	TRUE	FALSE	FALSE	TRUE	FALSE
UNG	chr12	109535379	109548797	ENSG00000076248.6	TRUE	FALSE	FALSE	TRUE	FALSE
ACACB	chr12	109554400	109706031	ENSG00000076555.11	TRUE	FALSE	FALSE	TRUE	FALSE
KCTD10	chr12	109886461	109915349	ENSG00000110906.8	TRUE	FALSE	FALSE	TRUE	FALSE
UBE3B	chr12	109915207	109974507	ENSG00000151148.9	TRUE	FALSE	FALSE	TRUE	FALSE
MMAB	chr12	109991542	110011679	ENSG00000139428.7	TRUE	FALSE	FALSE	TRUE	FALSE
MVK	chr12	110011060	110035067	ENSG00000110921.7	FALSE	FALSE	FALSE	FALSE	FALSE
FAM222A	chr12	110152033	110208312	ENSG00000139438.5	FALSE	FALSE	FALSE	FALSE	FALSE
TRPV4	chr12	110220890	110271212	ENSG00000111199.6	TRUE	FALSE	FALSE	TRUE	FALSE
GLTP	chr12	110288748	110318293	ENSG00000139433.5	TRUE	FALSE	TRUE	TRUE	FALSE
TCHP	chr12	110338069	110421646	ENSG00000139437.13	TRUE	FALSE	FALSE	TRUE	FALSE
GIT2	chr12	110367607	110434194	ENSG00000139436.16	TRUE	FALSE	FALSE	TRUE	FALSE
ANKRD13A	chr12	110436991	110477568	ENSG00000076513.12	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf76	chr12	110465872	110511491	ENSG00000174456.9	TRUE	FALSE	TRUE	TRUE	FALSE
IFT81	chr12	110562140	110656602	ENSG00000122970.11	TRUE	FALSE	FALSE	TRUE	FALSE
ATP2A2	chr12	110718561	110788898	ENSG00000174437.12	TRUE	FALSE	FALSE	TRUE	FALSE
ANAPC7	chr12	110810705	110841535	ENSG00000196510.8	TRUE	FALSE	FALSE	TRUE	FALSE
ARPC3	chr12	110872630	110888227	ENSG00000111229.11	TRUE	FALSE	FALSE	TRUE	FALSE
GPN3	chr12	110890289	110907073	ENSG00000111231.4	TRUE	FALSE	FALSE	TRUE	FALSE
FAM216A	chr12	110906169	110928190	ENSG00000204856.7	TRUE	FALSE	FALSE	TRUE	FALSE
VPS29	chr12	110928902	110939922	ENSG00000111237.14	TRUE	FALSE	FALSE	TRUE	FALSE
SNORD50	chr4	 77323229	 77323299	ENSG00000199857.1	TRUE	TRUE	FALSE	FALSE	FALSE
RAD9B	chr12	110939460	110969891	ENSG00000151164.14	TRUE	FALSE	FALSE	TRUE	FALSE
PPTC7	chr12	110969120	111021125	ENSG00000196850.4	TRUE	FALSE	FALSE	TRUE	FALSE
TCTN1	chr12	111051832	111087235	ENSG00000204852.11	TRUE	FALSE	TRUE	TRUE	FALSE
HVCN1	chr12	111065646	111142755	ENSG00000122986.9	TRUE	FALSE	FALSE	TRUE	FALSE
PPP1CC	chr12	111157485	111180744	ENSG00000186298.7	TRUE	FALSE	FALSE	TRUE	FALSE
CUX2	chr12	111471828	111788358	ENSG00000111249.9	FALSE	FALSE	FALSE	FALSE	FALSE
FAM109A	chr12	111798455	111806925	ENSG00000198324.10	TRUE	FALSE	FALSE	TRUE	FALSE
SH2B3	chr12	111843752	111889427	ENSG00000111252.6	TRUE	FALSE	FALSE	TRUE	FALSE
ATXN2	chr12	111890018	112037480	ENSG00000204842.10	TRUE	FALSE	FALSE	TRUE	FALSE
BRAP	chr12	112079950	112123790	ENSG00000089234.11	FALSE	FALSE	FALSE	FALSE	FALSE
ACAD10	chr12	112123857	112194903	ENSG00000111271.10	TRUE	FALSE	FALSE	TRUE	FALSE
ALDH2	chr12	112204691	112247782	ENSG00000111275.8	TRUE	FALSE	FALSE	TRUE	FALSE
MAPKAPK5-AS1	chr12	112277571	112280706	ENSG00000234608.3	FALSE	FALSE	FALSE	FALSE	FALSE
MAPKAPK5	chr12	112279782	112334343	ENSG00000089022.9	TRUE	FALSE	FALSE	TRUE	FALSE
ADAM1A	chr12	112337067	112340042	ENSG00000229186.3	TRUE	TRUE	FALSE	FALSE	FALSE
TMEM116	chr12	112369086	112450970	ENSG00000198270.8	TRUE	FALSE	FALSE	TRUE	FALSE
ERP29	chr12	112451120	112461255	ENSG00000089248.6	TRUE	FALSE	FALSE	TRUE	FALSE
NAA25	chr12	112464500	112546826	ENSG00000111300.5	TRUE	FALSE	FALSE	TRUE	FALSE
TRAFD1	chr12	112563305	112591407	ENSG00000135148.7	TRUE	FALSE	FALSE	TRUE	FALSE
HECTD4	chr12	112597992	112819896	ENSG00000173064.6	TRUE	FALSE	FALSE	TRUE	FALSE
RPL6	chr12	112842994	112856642	ENSG00000089009.11	TRUE	FALSE	FALSE	TRUE	FALSE
PTPN11	chr12	112856155	112947717	ENSG00000179295.11	TRUE	FALSE	TRUE	TRUE	FALSE
RPH3A	chr12	113008184	113336686	ENSG00000089169.10	TRUE	FALSE	FALSE	TRUE	FALSE
OAS1	chr12	113344582	113369990	ENSG00000089127.8	TRUE	FALSE	FALSE	TRUE	FALSE
OAS3	chr12	113376157	113411054	ENSG00000111331.8	TRUE	FALSE	FALSE	TRUE	FALSE
OAS2	chr12	113416200	113449528	ENSG00000111335.8	TRUE	FALSE	FALSE	TRUE	FALSE
DTX1	chr12	113494514	113535833	ENSG00000135144.3	FALSE	FALSE	FALSE	FALSE	FALSE
DDX54	chr12	113594979	113623284	ENSG00000123064.8	TRUE	FALSE	FALSE	TRUE	FALSE
C12orf52	chr12	113623331	113630173	ENSG00000139405.11	FALSE	FALSE	FALSE	FALSE	FALSE
TPCN1	chr12	113658855	113736390	ENSG00000186815.8	FALSE	FALSE	FALSE	FALSE	FALSE
PLBD2	chr12	113796371	113827203	ENSG00000151176.3	FALSE	FALSE	FALSE	FALSE	FALSE
SDS	chr12	113830250	113864106	ENSG00000135094.6	FALSE	FALSE	FALSE	FALSE	FALSE
SDSL	chr12	113860042	113876081	ENSG00000139410.10	TRUE	FALSE	FALSE	TRUE	FALSE
RBM19	chr12	114254543	114404176	ENSG00000122965.6	TRUE	FALSE	FALSE	TRUE	FALSE
MED13L	chr12	116395711	116715143	ENSG00000123066.3	TRUE	FALSE	FALSE	TRUE	FALSE
LINC00173	chr12	116971227	116974323	ENSG00000196668.3	TRUE	TRUE	FALSE	FALSE	FALSE
MAP1LC3B2	chr12	116997186	117014425	ENSG00000171471.5	TRUE	FALSE	TRUE	TRUE	FALSE
C12orf49	chr12	117153593	117175875	ENSG00000111412.4	TRUE	FALSE	FALSE	TRUE	FALSE
FBXW8	chr12	117348761	117468953	ENSG00000174989.8	TRUE	FALSE	FALSE	TRUE	FALSE
TESC	chr12	117476728	117537284	ENSG00000088992.13	TRUE	FALSE	FALSE	TRUE	FALSE
FBXO21	chr12	117581146	117628336	ENSG00000135108.10	FALSE	FALSE	FALSE	FALSE	FALSE
RFC5	chr12	118451393	118470935	ENSG00000111445.9	TRUE	FALSE	FALSE	TRUE	FALSE
WSB2	chr12	118470712	118500235	ENSG00000176871.4	FALSE	FALSE	FALSE	FALSE	FALSE
VSIG10	chr12	118501398	118573831	ENSG00000176834.9	TRUE	FALSE	FALSE	TRUE	FALSE
PEBP1	chr12	118573663	118583389	ENSG00000089220.4	TRUE	FALSE	TRUE	TRUE	FALSE
TAOK3	chr12	118587606	118810750	ENSG00000135090.9	TRUE	FALSE	FALSE	TRUE	FALSE
SUDS3	chr12	118814185	118855840	ENSG00000111707.7	TRUE	FALSE	TRUE	TRUE	FALSE
PRKAB1	chr12	120105558	120119435	ENSG00000111725.6	TRUE	FALSE	FALSE	TRUE	FALSE
CIT	chr12	120123595	120315095	ENSG00000122966.9	TRUE	FALSE	FALSE	TRUE	FALSE
CCDC64	chr12	120427673	120532298	ENSG00000135127.7	TRUE	FALSE	FALSE	TRUE	FALSE
RAB35	chr12	120532899	120555306	ENSG00000111737.7	FALSE	FALSE	FALSE	FALSE	FALSE
GCN1L1	chr12	120565007	120632513	ENSG00000089154.6	FALSE	FALSE	FALSE	FALSE	FALSE
RPLP0	chr12	120634489	120639038	ENSG00000089157.11	TRUE	FALSE	TRUE	TRUE	FALSE
PXN-AS1	chr12	120639094	120650941	ENSG00000255857.1	TRUE	TRUE	FALSE	TRUE	FALSE
PXN	chr12	120648250	120703574	ENSG00000089159.11	FALSE	FALSE	FALSE	FALSE	FALSE
SIRT4	chr12	120740119	120751052	ENSG00000089163.4	FALSE	FALSE	FALSE	FALSE	FALSE
COX6A1	chr12	120875893	120878545	ENSG00000111775.2	TRUE	FALSE	TRUE	TRUE	FALSE
TRIAP1	chr12	120881764	120884215	ENSG00000170855.3	FALSE	FALSE	FALSE	FALSE	FALSE
GATC	chr12	120884241	120899389	ENSG00000257218.1	TRUE	FALSE	TRUE	TRUE	FALSE
SRSF9	chr12	120899471	120907596	ENSG00000111786.4	TRUE	FALSE	TRUE	TRUE	FALSE
DYNLL1	chr12	120907653	120936296	ENSG00000088986.6	TRUE	FALSE	FALSE	TRUE	FALSE
DYNLL1-AS1	chr12	120928131	120933743	ENSG00000248008.2	TRUE	TRUE	FALSE	FALSE	FALSE
COQ5	chr12	120941077	120972237	ENSG00000110871.10	TRUE	FALSE	FALSE	TRUE	FALSE
RNF10	chr12	120971283	121015397	ENSG00000022840.11	TRUE	FALSE	FALSE	TRUE	FALSE
POP5	chr12	121016567	121019201	ENSG00000167272.6	TRUE	FALSE	FALSE	TRUE	FALSE
MLEC	chr12	121124672	121139667	ENSG00000110917.3	FALSE	FALSE	FALSE	FALSE	FALSE
UNC119B	chr12	121148238	121161443	ENSG00000175970.7	FALSE	FALSE	FALSE	FALSE	FALSE
ACADS	chr12	121163538	121177811	ENSG00000122971.4	FALSE	FALSE	FALSE	FALSE	FALSE
SPPL3	chr12	121200313	121342174	ENSG00000157837.11	TRUE	FALSE	FALSE	TRUE	FALSE
HNF1A	chr12	121416346	121440315	ENSG00000135100.13	TRUE	FALSE	FALSE	TRUE	FALSE
